"lat","lon","location_type","formatted","Actual_Address"
42.095213,-71.0013333,"premise","106 Anawan St, Brockton, MA 02302, USA","106 ANAWAN ST, BROCKTON, MA"
42.0886026,-70.9779642,"premise","974 Centre St, Brockton, MA 02302, USA","974 CENTRE ST, BROCKTON, MA"
42.0921889,-71.0110168,"street_address","20 Teele St, Brockton, MA 02302, USA","20 TEELE ST, BROCKTON, MA"
42.1122231,-71.0271503,"intersection","MA-28 & Waldo St, Brockton, MA 02301, USA","112 WALDO ST, BROCKTON, MA @ 1044 N MONTELLO ST, BROCKTON, MA"
42.093585,-71.025102,"intersection","Cherry St & W Ashland St, Brockton, MA 02301, USA","119 W ASHLAND ST, BROCKTON, MA @ 54 CHERRY ST, BROCKTON, MA"
42.0753638,-71.0239485,"street_address","96 Harvard St, Brockton, MA 02301, USA","96 HARVARD ST, BROCKTON, MA"
42.0617662,-71.0296483,"street_address","118 Woodard Ave, Brockton, MA 02301, USA","118 WOODARD AVE, BROCKTON, MA"
42.0561935,-71.0127476,"premise","1476 Main St, Brockton, MA 02301, USA","1476 MAIN ST, BROCKTON, MA"
42.0783276,-71.0181742,"intersection","Allen St & Bolton Pl, Brockton, MA 02301, USA","36 ALLEN ST, BROCKTON, MA @ 36 BOLTON PL, BROCKTON, MA"
42.0753951,-71.0235008,"street_address","86 Harvard St, Brockton, MA 02301, USA","86 HARVARD ST, BROCKTON, MA"
42.0680747,-71.0335804,"premise","30 Falconer Ave, Brockton, MA 02301, USA","30 FALCONER AVE, BROCKTON, MA"
42.1027598,-71.0304117,"intersection","Oak St & N Warren Ave, Brockton, MA 02301, USA","134 OAK ST, BROCKTON, MA @ 0 N WARREN AVE, BROCKTON, MA"
42.0952034,-70.9869871,"premise","26 Debbie Rd, Brockton, MA 02302, USA","26 DEBBIE RD, BROCKTON, MA"
42.0851341,-71.0267877,"premise","44 Newbury St, Brockton, MA 02301, USA","44 NEWBURY ST, BROCKTON, MA"
42.0768547,-71.0233693,"premise","26 W Park St, Brockton, MA 02301, USA","26 W PARK ST, BROCKTON, MA"
42.094049,-71.0266081,"intersection","N Warren Ave & Ford St, Brockton, MA 02301, USA","154 FORD ST, BROCKTON, MA @ 418 N WARREN AVE, BROCKTON, MA"
42.1016808,-71.0139948,"street_address","169 Ames St, Brockton, MA 02302, USA","169 AMES ST, BROCKTON, MA"
42.0897793,-71.0172641,"street_address","193 N Montello St, Brockton, MA 02301, USA","193 N MONTELLO ST, BROCKTON, MA"
42.08044,-71.0127265,"intersection","Crescent St & Plymouth St, Brockton, MA 02302, USA","214 CRESCENT ST, BROCKTON, MA @ 1 PLYMOUTH ST, BROCKTON, MA"
42.0635042,-71.0020959,"premise","552 Summer St, Brockton, MA 02302, USA","552 SUMMER ST, BROCKTON, MA"
42.0951539,-71.0372695,"premise","17 Berglund Ave, Brockton, MA 02301, USA","17 BERGLUND AVE, BROCKTON, MA"
42.0734837,-71.0205344,"street_address","16 Central Square, Brockton, MA 02301, USA","16 CENTRAL SQ, BROCKTON, MA"
42.0670562,-71.0219696,"route","Nilsson St, Brockton, MA 02301, USA","NILSSON ST, BROCKTON, MA"
42.0921247,-71.0297926,"street_address","101 Prospect Terrace, Brockton, MA 02301, USA","101 PROSPECT TER, BROCKTON, MA"
42.0965669,-71.0162054,"premise","172 Mulberry St, Brockton, MA 02302, USA","172 MULBERRY ST, BROCKTON, MA"
42.0885641,-71.0352822,"street_address","395 Pleasant St, Brockton, MA 02301, USA","395 PLEASANT ST, BROCKTON, MA"
42.0714249,-71.033854,"premise","23 Lincoln Rd, Brockton, MA 02301, USA","23 LINCOLN RD, BROCKTON, MA"
42.093379,-71.0388767,"street_address","89 Colonel Bell Dr, Brockton, MA 02301, USA","89 COLONEL BELL DR, BROCKTON, MA"
42.0638545,-71.0158103,"street_address","1093 Main St, Brockton, MA 02301, USA","1093 MAIN ST, BROCKTON, MA"
42.0852488,-71.0198735,"street_address","10 Main St, Brockton, MA 02301, USA","10 MAIN ST, BROCKTON, MA"
42.0803014,-71.0072923,"premise","336 Crescent St, Brockton, MA 02302, USA","336 CRESCENT ST, BROCKTON, MA"
42.064108,-71.0473712,"street_address","65 Magnolia Ave, Brockton, MA 02301, USA","65 MAGNOLIA AVE, BROCKTON, MA"
42.1047871,-71.0263405,"street_address","21 Oak St, Brockton, MA 02301, USA","21 OAK ST, BROCKTON, MA"
42.1028803,-71.059538,"street_address","299 Pine Grove Dr, Brockton, MA 02301, USA","299 PINE GROVE DR, BROCKTON, MA"
42.0694182,-71.0354006,"street_address","14 Central St, Brockton, MA 02301, USA","14 CENTRAL ST, BROCKTON, MA"
42.0650692,-70.9987057,"premise","41 Edson St, Brockton, MA 02302, USA","41 EDSON ST, BROCKTON, MA"
42.0810497,-71.0678086,"premise","67 Sunset Dr, Brockton, MA 02301, USA","67 SUNSET DR, BROCKTON, MA"
42.0718534,-71.0199439,"street_address","30 Florence St, Brockton, MA 02301, USA","30 FLORENCE ST, BROCKTON, MA"
42.0903793,-71.0348945,"premise","335 Prospect St, Brockton, MA 02301, USA","335 PROSPECT ST, BROCKTON, MA"
42.10729,-71.0092638,"premise","179 North Ave, Brockton, MA 02302, USA","179 NORTH AVE, BROCKTON, MA"
42.0557428,-71.0183887,"premise","115 Brookside Ave, Brockton, MA 02301, USA","115 BROOKSIDE AVE, BROCKTON, MA"
42.0859329,-71.0298824,"premise","44 Simmons Ave, Brockton, MA 02301, USA","44 SIMMONS AVE, BROCKTON, MA"
42.0624765,-71.0227764,"street_address","162 W Chestnut St, Brockton, MA 02301, USA","162 W CHESTNUT ST, BROCKTON, MA"
42.0598856,-71.0170399,"street_address","57 Clifton Ave, Brockton, MA 02301, USA","57 CLIFTON AVE, BROCKTON, MA"
42.0930716,-71.072581,"premise","120 Darren Dr, Brockton, MA 02301, USA","120 DARREN DR, BROCKTON, MA"
42.1006283,-71.0620816,"premise","835 Oak St, Brockton, MA 02301, USA","835 OAK ST, BROCKTON, MA"
42.1112491,-71.0333799,"premise","15 Woodland Ave, Brockton, MA 02301, USA","15 WOODLAND AVE, BROCKTON, MA"
42.0852494,-71.0289446,"street_address","208 Spring St, Brockton, MA 02301, USA","208 SPRING ST, BROCKTON, MA"
42.1057129,-71.0273448,"street_address","15 Martland Ave, Brockton, MA 02301, USA","15 MARTLAND AVE, BROCKTON, MA"
42.0721037,-71.0183869,"premise","660 Main St, Brockton, MA 02301, USA","660 MAIN ST, BROCKTON, MA"
42.0771132,-71.0220418,"intersection","Warren Ave & W Park St, Brockton, MA 02301, USA","432 WARREN AVE, BROCKTON, MA @ 39 W PARK ST, BROCKTON, MA"
42.0816308,-71.0294734,"street_address","25 Carleton St, Brockton, MA 02301, USA","25 CARLETON ST, BROCKTON, MA"
42.0779026,-71.0372235,"premise","75 Thurber Ave, Brockton, MA 02301, USA","75 THURBER AVE, BROCKTON, MA"
42.0685028,-71.0693528,"premise","89 Coweeset Dr, Brockton, MA 02301, USA","89 COWEESET DR, BROCKTON, MA"
42.103175,-71.0130084,"intersection","Sawtell Ave & Arthur St, Brockton, MA 02302, USA","92 ARTHUR ST, BROCKTON, MA @ 52 SAWTELL AVE, BROCKTON, MA"
42.0606551,-71.0239723,"street_address","202 Market St, Brockton, MA 02301, USA","202 MARKET ST, BROCKTON, MA"
42.0802961,-71.0045931,"street_address","392 Crescent St, Brockton, MA 02302, USA","392 CRESCENT ST, BROCKTON, MA"
42.0662253,-71.0236362,"premise","77 Hillberg Ave, Brockton, MA 02301, USA","77 HILLBERG AVE, BROCKTON, MA"
42.0856845,-71.0264883,"premise","6 Olive Terrace, Brockton, MA 02301, USA","6 OLIVE TER, BROCKTON, MA"
42.0877494,-71.0416231,"street_address","17 Malvern Rd, Brockton, MA 02301, USA","17 MALVERN RD, BROCKTON, MA"
NA,NA,NA,NA,"337 N MAIN ST, BROCKTON, MA @ 65 FARRINGTON ST, BROCKTON, MA"
42.0813471,-71.0139037,"street_address","88 Stillman Ave, Brockton, MA 02302, USA","88 STILLMAN AVE, BROCKTON, MA"
42.0587582,-71.0075494,"intersection","Forest St & Auburn St, Brockton, MA 02302, USA","146 AUBURN ST, BROCKTON, MA @ 194 FOREST ST, BROCKTON, MA"
42.0845406,-71.0429277,"street_address","8 N Winnifred Rd, Brockton, MA 02301, USA","8 N WINNIFRED RD, BROCKTON, MA"
42.0651334,-71.0359066,"street_address","353 Menlo St, Brockton, MA 02301, USA","353 MENLO ST, BROCKTON, MA"
42.0741192,-71.0129527,"street_address","151 Grove St, Brockton, MA 02302, USA","151 GROVE ST, BROCKTON, MA"
42.0856521,-70.9933011,"street_address","623 Centre St, Brockton, MA 02302, USA","623 CENTRE ST, BROCKTON, MA"
42.0597032,-71.0159623,"premise","36 Clifton Ave, Brockton, MA 02301, USA","36 CLIFTON AVE, BROCKTON, MA"
42.0714534,-71.013648,"premise","19 Orange St, Brockton, MA 02302, USA","19 ORANGE ST, BROCKTON, MA"
42.0789397,-71.0410681,"street_address","29 Belcher Ave, Brockton, MA 02301, USA","29 BELCHER AVE, BROCKTON, MA"
42.1121527,-71.0353451,"premise","43 Hillcrest Ave, Brockton, MA 02301, USA","43 HILLCREST AVE, BROCKTON, MA"
42.0691878,-71.016522,"street_address","16 Grand St, Brockton, MA 02301, USA","16 GRAND ST, BROCKTON, MA"
42.0832411,-71.0022536,"premise","25 Kingman St, Brockton, MA 02302, USA","25 KINGMAN ST, BROCKTON, MA"
42.1097167,-71.0373356,"premise","149 Addison St, Brockton, MA 02301, USA","149 ADDISON ST, BROCKTON, MA"
42.0745321,-71.0332691,"premise","317 Boylston St, Brockton, MA 02301, USA","317 BOYLSTON ST, BROCKTON, MA"
42.0855337,-71.0215046,"street_address","56 Pleasant St, Brockton, MA 02301, USA","56 PLEASANT ST, BROCKTON, MA"
42.0719058,-71.0228983,"premise","91 Florence St, Brockton, MA 02301, USA","91 FLORENCE ST, BROCKTON, MA"
42.064631,-71.0142322,"intersection","Montello St & E Chestnut St, Brockton, MA 02301, USA","1043 MONTELLO ST, BROCKTON, MA @ 42 E CHESTNUT ST, BROCKTON, MA"
42.0972745,-71.0189208,"intersection","E Battles St & E Main St, Brockton, MA 02301, USA","32 E MAIN ST, BROCKTON, MA @ 12 E BATTLES ST, BROCKTON, MA"
42.0769433,-71.0314975,"street_address","78 Leavitt St, Brockton, MA 02301, USA","78 LEAVITT ST, BROCKTON, MA"
42.0779204,-71.0062815,"street_address","38 Pine St, Brockton, MA 02302, USA","38 PINE ST, BROCKTON, MA"
42.1111616,-71.0272541,"premise","100 Locust St, Brockton, MA 02301, USA","100 LOCUST ST, BROCKTON, MA"
42.0637092,-71.0192224,"premise","77 W Chestnut St, Brockton, MA 02301, USA","77 W CHESTNUT ST, BROCKTON, MA"
42.0872889,-71.0421422,"premise","59 Hawley St, Brockton, MA 02301, USA","59 HAWLEY ST, BROCKTON, MA"
42.0756211,-71.0581495,"street_address","36 Rock Meadow Dr, Brockton, MA 02301, USA","36 ROCK MEADOW DR, BROCKTON, MA"
42.0977817,-71.0386441,"street_address","277 Belair St, Brockton, MA 02301, USA","277 BELAIR ST, BROCKTON, MA"
42.0901796,-71.0236267,"street_address","103 Walnut St, Brockton, MA 02301, USA","103 WALNUT ST, BROCKTON, MA"
42.0857793,-71.0042113,"premise","11 Frederick St, Brockton, MA 02302, USA","11 FREDERICK ST, BROCKTON, MA"
42.0794621,-71.0252469,"intersection","Belmont St & Fuller St, Brockton, MA 02301, USA","142 BELMONT ST, BROCKTON, MA @ 1 FULLER ST, BROCKTON, MA"
42.0912841,-71.0192923,"intersection","N Main St & Prospect St, Brockton, MA 02301, USA","1 PROSPECT ST, BROCKTON, MA @ 278 N MAIN ST, BROCKTON, MA"
42.0628187,-71.0136866,"street_address","1135 Montello St, Brockton, MA 02301, USA","1135 MONTELLO ST, BROCKTON, MA"
42.0790747,-71.0259088,"premise","164 Belmont St, Brockton, MA 02301, USA","164 BELMONT ST, BROCKTON, MA"
42.1057777,-71.0239955,"street_address","32 Wilmington St, Brockton, MA 02301, USA","32 WILMINGTON ST, BROCKTON, MA"
42.0792096,-71.0000954,"premise","29 Cabot St, Brockton, MA 02302, USA","29 CABOT ST, BROCKTON, MA"
42.0804798,-70.9951975,"intersection","Crescent St & Pine St, Brockton, MA 02302, USA","291 PINE ST, BROCKTON, MA @ 604 CRESCENT ST, BROCKTON, MA"
42.0795715,-70.998889,"intersection","Jacob St & Leonard St, Brockton, MA 02302, USA","1 LEONARD ST, BROCKTON, MA @ 22 JACOB ST, BROCKTON, MA"
42.0850246,-71.0262028,"premise","37 Glenwood St, Brockton, MA 02301, USA","37 GLENWOOD ST, BROCKTON, MA"
42.0680793,-71.0195974,"premise","123 Laureston St, Brockton, MA 02301, USA","123 LAURESTON ST, BROCKTON, MA"
42.0866531,-71.0474863,"intersection","Levering St & Fern St, Brockton, MA 02301, USA","56 FERN ST, BROCKTON, MA @ 0 LEVERING ST, BROCKTON, MA"
42.1022063,-71.0176443,"intersection","Ames St & SPARK St, Brockton, MA 02302, USA","88 AMES ST, BROCKTON, MA @ 1 SPARK ST, BROCKTON, MA"
42.0980096,-71.0328416,"intersection","Battles St & Cross St, Brockton, MA 02301, USA","211 CROSS ST, BROCKTON, MA @ 276 BATTLES ST, BROCKTON, MA"
42.0602469,-71.0142974,"intersection","MA-28 & Clifton Ave, Brockton, MA 02301, USA","1265 MAIN ST, BROCKTON, MA @ 1 CLIFTON AVE, BROCKTON, MA"
42.1029981,-71.0131624,"premise","50 Sawtell Ave, Brockton, MA 02302, USA","50 SAWTELL AVE, BROCKTON, MA"
42.0693848,-71.0609358,"street_address","54 Greenbriar Rd, Brockton, MA 02301, USA","54 GREENBRIAR RD, BROCKTON, MA"
42.073363,-71.0212438,"street_address","4 Central Square, Brockton, MA 02301, USA","4 CENTRAL SQ, BROCKTON, MA"
42.0603624,-71.0459252,"intersection","Linwood St & Linwood Park, Brockton, MA 02301, USA","41 LINWOOD PARK, BROCKTON, MA @ 239 LINWOOD ST, BROCKTON, MA"
42.0906323,-71.0211932,"intersection","Falmouth Ave & Waverly St, Brockton, MA 02301, USA","42 WAVERLY ST, BROCKTON, MA @ 56 FALMOUTH AVE, BROCKTON, MA"
42.0905418,-70.9819071,"premise","86 Crane Rd, Brockton, MA 02302, USA","86 CRANE RD, BROCKTON, MA"
42.0630697,-71.0582892,"car_dealer","1020 Belmont St, Brockton, MA 02301, USA","BELMONT ST, BROCKTON, MA @ ROUTE 24 NORTH, BROCKTON, MA"
42.0910785,-71.0210743,"premise","69 Falmouth Ave, Brockton, MA 02301, USA","69 FALMOUTH AVE, BROCKTON, MA"
42.1063046,-71.023823,"street_address","13 Pleasant View Ave, Brockton, MA 02301, USA","13 PLEASANTVIEW AVE, BROCKTON, MA"
42.0920164,-71.077887,"premise","101 Sumner St, Brockton, MA 02301, USA","101 SUMNER WEST ST, BROCKTON, MA"
42.0877289,-71.0025157,"premise","54 Provost St, Brockton, MA 02302, USA","54 PROVOST ST, BROCKTON, MA"
42.0627469,-71.0263853,"premise","40 Woodard Ave, Brockton, MA 02301, USA","40 WOODARD AVE, BROCKTON, MA"
42.0669345,-71.0198235,"street_address","928 Warren Ave, Brockton, MA 02301, USA","928 WARREN AVE, BROCKTON, MA"
NA,NA,NA,NA,"110 OTIS ST, BROCKTON, MA"
42.0853826,-71.0465321,"street_address","14 Stanton Ave, Brockton, MA 02301, USA","14 STANTON AVE, BROCKTON, MA"
42.0719856,-71.0222886,"premise","75 Florence St, Brockton, MA 02301, USA","75 FLORENCE ST, BROCKTON, MA"
42.1099742,-71.0188895,"street_address","4 Hovendon Ave, Brockton, MA 02302, USA","4 HOVENDEN AVE, BROCKTON, MA"
42.0660152,-71.0558827,"street_address","63 Belmont Ct, Brockton, MA 02301, USA","63 BELMONT CT, BROCKTON, MA"
42.0772286,-71.0119961,"premise","162 Lawrence St, Brockton, MA 02302, USA","162 LAWRENCE ST, BROCKTON, MA"
42.0863651,-71.0288381,"premise","20 Nye Ave, Brockton, MA 02301, USA","20 NYE AVE, BROCKTON, MA"
42.1128486,-71.0157036,"premise","79 Hollis St, Brockton, MA 02302, USA","79 HOLLIS ST, BROCKTON, MA"
42.1102033,-71.0216886,"street_address","28 Merritt Ave, Brockton, MA 02302, USA","28 MERRITT AVE, BROCKTON, MA"
42.0841976,-71.0281433,"premise","242 Green St, Brockton, MA 02301, USA","242 GREEN ST, BROCKTON, MA"
42.0949216,-71.0302307,"street_address","279 Arthur Paquin Way, Brockton, MA 02301, USA","279 ARTHUR PAQUIN WAY, BROCKTON, MA"
42.0892931,-71.0197342,"street_address","182 N Main St, Brockton, MA 02301, USA","182 N MAIN ST, BROCKTON, MA"
42.0854067,-71.0278112,"street_address","8 Moreland St, Brockton, MA 02301, USA","8 MORELAND ST, BROCKTON, MA"
42.0577332,-71.0158264,"premise","16 Irvington St, Brockton, MA 02301, USA","16 IRVINGTON ST, BROCKTON, MA"
42.088509,-71.023155,"street_address","56 Walnut St, Brockton, MA 02301, USA","56 WALNUT ST, BROCKTON, MA"
42.0764839,-71.0119477,"street_address","222 Grove St, Brockton, MA 02302, USA","222 GROVE ST, BROCKTON, MA"
42.0749086,-71.0643706,"premise","416 Pearl St, Brockton, MA 02301, USA","416 PEARL ST, BROCKTON, MA"
42.0793001,-71.0136513,"street_address","36 Otis St, Brockton, MA 02302, USA","36 OTIS ST, BROCKTON, MA"
42.0720479,-71.0145674,"premise","90 Grove St, Brockton, MA 02302, USA","90 GROVE ST, BROCKTON, MA"
42.1049232,-71.0230221,"street_address","33 Field St, Brockton, MA 02301, USA","33 FIELD ST, BROCKTON, MA"
42.0787333,-71.0292425,"premise","237 Belmont St, Brockton, MA 02301, USA","237 BELMONT ST, BROCKTON, MA"
42.0684103,-71.0173766,"street_address","861 Main St, Brockton, MA 02301, USA","861 MAIN ST, BROCKTON, MA"
42.0656784,-71.0045712,"premise","125 Riverview St, Brockton, MA 02302, USA","125 RIVERVIEW ST, BROCKTON, MA"
42.0684102,-71.0212198,"street_address","79 Tribou St, Brockton, MA 02301, USA","79 TRIBOU ST, BROCKTON, MA"
42.102139,-71.0557938,"establishment","685 Oak St, Brockton, MA 02301, USA","5 MADRID SQ, BROCKTON, MA"
42.0547549,-71.0200451,"street_address","160 Brookside Ave, Brockton, MA 02301, USA","160 BROOKSIDE AVE, BROCKTON, MA"
42.0874661,-71.034713,"route","Silver Rd, Brockton, MA 02301, USA","SILVER RD, BROCKTON, MA"
42.1059293,-71.0247678,"premise","29 Howard St, Brockton, MA 02301, USA","29 HOWARD ST, BROCKTON, MA"
42.0957547,-71.0193013,"intersection","N Main St & E Main St, Brockton, MA 02301, USA","31 E MAIN ST, BROCKTON, MA @ 494 N MAIN ST, BROCKTON, MA"
42.0781096,-71.0225318,"premise","383 Warren Ave, Brockton, MA 02301, USA","383 WARREN AVE, BROCKTON, MA"
42.0556697,-71.0124636,"premise","1502 Main St, Brockton, MA 02301, USA","1502 MAIN ST, BROCKTON, MA"
42.0700419,-71.0183675,"premise","5 Sheppard St, Brockton, MA 02301, USA","5 SHEPPARD ST, BROCKTON, MA"
42.0692578,-71.020686,"intersection","Warren Ave & Sheppard St, Brockton, MA 02301, USA","50 SHEPPARD ST, BROCKTON, MA @ 800 WARREN AVE, BROCKTON, MA"
42.0604,-71.013171,"bus_station","Brockton, MA 02301, USA","MONTELLO ST EXT, BROCKTON, MA"
42.0613709,-71.0626502,"street_address","1122 Belmont St, Brockton, MA 02301, USA","1122 BELMONT ST, BROCKTON, MA"
42.1019219,-71.0197454,"premise","702 N Montello St, Brockton, MA 02301, USA","702 N MONTELLO ST, BROCKTON, MA"
42.0623117,-71.0069267,"premise","84 S Leyden St, Brockton, MA 02302, USA","84 S LEYDEN ST, BROCKTON, MA"
42.0878869,-70.9792324,"intersection","Centre St & Edward St, Brockton, MA 02302, USA","1 EDWARD ST, BROCKTON, MA @ 940 CENTRE ST, BROCKTON, MA"
42.0634986,-71.0312312,"premise","176 Ettrick St, Brockton, MA 02301, USA","176 ETTRICK ST, BROCKTON, MA"
42.0679759,-71.0221739,"street_address","107 Tribou St, Brockton, MA 02301, USA","107 TRIBOU ST, BROCKTON, MA"
42.0993023,-71.0264871,"street_address","453 Battles Farm Dr, Brockton, MA 02301, USA","453 BATTLES FARM DR, BROCKTON, MA"
42.0813282,-70.9881962,"premise","757 Crescent St, Brockton, MA 02302, USA","757 CRESCENT ST, BROCKTON, MA"
42.0956475,-71.0255079,"intersection","Division St & Hawthorne St, Brockton, MA 02301, USA","129 DIVISION ST, BROCKTON, MA @ 114 CHERRY ST, BROCKTON, MA"
42.0706096,-71.0195319,"street_address","30 Davids St, Brockton, MA 02301, USA","30 DAVIDS ST, BROCKTON, MA"
42.1015309,-71.0264372,"premise","79 Rutland St, Brockton, MA 02301, USA","79 RUTLAND ST, BROCKTON, MA"
42.0929079,-71.0193481,"street_address","2 Huntington St, Brockton, MA 02301, USA","2 HUNTINGTON ST, BROCKTON, MA"
42.0813425,-71.0295992,"street_address","248 W Elm St, Brockton, MA 02301, USA","248 W ELM ST, BROCKTON, MA"
42.0898989,-71.0309483,"street_address","65 Ellis St, Brockton, MA 02301, USA","65 ELLIS ST, BROCKTON, MA"
42.0908855,-71.0571887,"street_address","100 Keene St, Brockton, MA 02301, USA","100 KEENE ST, BROCKTON, MA"
42.0852901,-71.0377323,"intersection","Moraine St & Sycamore St, Brockton, MA 02301, USA","0 SYCAMORE ST, BROCKTON, MA @ 119 MORAINE ST, BROCKTON, MA"
42.1007623,-70.9898442,"street_address","30 Anne Marie Dr, Brockton, MA 02302, USA","30 ANNE MARIE DR, BROCKTON, MA"
42.1072226,-70.9953408,"intersection","N Quincy St & Toby Rd, Brockton, MA 02302, USA","99 TOBY RD, BROCKTON, MA @ 378 N QUINCY ST, BROCKTON, MA"
42.064033,-71.0123623,"premise","224 Clinton St, Brockton, MA 02302, USA","224 CLINTON ST, BROCKTON, MA"
42.0624638,-71.0384528,"intersection","Ash St & Hillberg Ave, Brockton, MA 02301, USA","816 ASH ST, BROCKTON, MA @ 424 HILLBERG AVE, BROCKTON, MA"
NA,NA,NA,NA,"1 CLINTON ST 2FL, BROCKTON, MA @ 1265 MAIN ST, BROCKTON, MA"
42.0889867,-71.0568993,"premise","48 Keene St, Brockton, MA 02301, USA","48 KEENE ST, BROCKTON, MA"
42.057808,-71.0078367,"intersection","Plain St & Otto St, Brockton, MA 02302, USA","175 PLAIN ST, BROCKTON, MA @ 7 OTTO ST, BROCKTON, MA"
42.0928031,-71.0325695,"intersection","Cross St & Angela Terrace, Brockton, MA 02301, USA","25 ANGELA TER, BROCKTON, MA @ 163 CROSS ST, BROCKTON, MA"
42.0673443,-71.0194177,"premise","52 Nilsson St, Brockton, MA 02301, USA","52 NILSSON ST, BROCKTON, MA"
42.0865667,-71.029804,"premise","11 Garden Rd, Brockton, MA 02301, USA","11 GARDEN RD, BROCKTON, MA"
42.0752208,-71.0326596,"premise","24 Winona St, Brockton, MA 02301, USA","24 WINONA ST, BROCKTON, MA"
42.0751819,-71.0220274,"premise","521 Warren Ave, Brockton, MA 02301, USA","521 WARREN AVE, BROCKTON, MA"
42.1028475,-71.0190711,"premise","64 Ames St, Brockton, MA 02302, USA","64 AMES ST, BROCKTON, MA"
42.07198,-71.0568942,"intersection","Longo St & Pineview Terrace, Brockton, MA 02301, USA","31 PINEVIEW TER, BROCKTON, MA @ 332 TORREY ST, BROCKTON, MA"
42.0638307,-71.024241,"premise","39 Marion Ave, Brockton, MA 02301, USA","39 MARION AVE, BROCKTON, MA"
42.0990454,-71.0204813,"premise","622 N Main St, Brockton, MA 02301, USA","622 N MAIN ST, BROCKTON, MA"
